"OBJECTID","COBAMA","SUBTIPO_LO","TIPO_LOTE","CBML","FORMA","NUMERO_EDI","AREA_LOTE","X_MAGNAMED","Y_MAGNAMED","ESTACIONMASCERCANA","DISTANCIAAESTACI0N","COMUNA"
75936,"1202021",1,"Normal","12020210015","1",0,"911,49","831816,257","1184590,0907","Parada Colombia","320,767541781535","12"
76195,"1202002",1,"Normal","12020020001",,0,"570,88","831716,8012","1184121,0874","Estación Floresta","39,1292258378339","12"
76273,"1202009",1,"Normal","12020090015",,0,"307,98","831760,3269","1184300,097","Estación Floresta","165,877170802712","12"
76517,"1202024",1,"Normal","12020240030",,0,"160,96","831842,5069","1184661,8157","Parada Colombia","242,5627862735","12"
76784,"1202024",1,"Normal","12020240015",,0,"215,98","831866,9191","1184764,2661","Parada Colombia","139,494579377066","12"
76785,"1202024",1,"Normal","12020240013",,0,"287,97","831872,6314","1184783,2057","Parada Colombia","119,814403357778","12"
76791,"1202021",1,"Normal","12020210014","0",0,243,"831800,8001","1184605,3185","Parada Colombia","312,083208085656","12"
76982,"1202002",1,"Normal","12020020013",,0,"415,75","831740,7776","1184215,0066","Estación Floresta","81,3668589271686","12"
76985,"1202002",1,"Normal","12020020016",,0,"354,91","831731,1406","1184184,3316","Estación Floresta","54,3788217298808","12"
77144,"1202024",1,"Normal","12020240021",,0,"222,05","831853,8384","1184702,2852","Parada Colombia","202,141532200299","12"
77867,"1202010",1,"Normal","12020100001",,0,"414,38","831769,9555","1184342,6023","Estación Floresta","209,024798072812","12"
77868,"1202010",1,"Normal","12020100018",,0,"307,98","831772,7167","1184355,2031","Estación Floresta","221,850208351559","12"
78040,"1202021",1,"Normal","12020210001",,0,"357,74","831819,1423","1184539,4009","Parada Colombia","368,315684395343","12"
78358,"1202024",1,"Normal","12020240029",,0,"32,21","831849,5728","1184662,9834","Parada Colombia","240,857005836252","12"
78365,"1202024",1,"Normal","12020240014",,0,"213,71","831868,9426","1184773,0632","Parada Colombia","130,603827631133","12"
78438,"1202002",1,"Normal","12020020014",,0,"290,89","831738,4737","1184203,108","Estación Floresta","70,0556297635633","12"
78677,"1202024",1,"Normal","12020240024",,0,"271,77","831849,408","1184672,6776","Parada Colombia","231,658300801121","12"
78680,"1202024",1,"Normal","12020240020",,0,"204,41","831856,0818","1184711,3585","Parada Colombia","192,82135585466","12"
78681,"1202024",1,"Normal","12020240018",,0,"237,41","831861,2891","1184733,0872","Parada Colombia","170,584330061081","12"
79209,"1202010",1,"Normal","12020100017",,0,"307,98","831775,0712","1184365,9479","Estación Floresta","232,796358808178","12"
79211,"1202010",1,"Normal","12020100015",,0,"305,78","831779,878","1184387,4162","Estación Floresta","254,699667838366","12"
79216,"1202020",1,"Normal","12020200020",,0,"328,48","831797,3895","1184454,4335","Estación Floresta","323,546933332999","12"
79372,"1202020",1,"Normal","12020200016",,0,"163,89","831807,1067","1184494,8049","Estación Floresta","365,010668061548","12"
79461,"1202021",1,"Normal","12020210017",,0,"309,14","831818,32","1184556,2904","Parada Colombia","352,326964988161","12"
79764,"1202021",1,"Normal","12020210016",,0,"422,38","831816,5343","1184568,8867","Parada Colombia","340,825966920427","12"
79866,"1202024",1,"Normal","12020240025",,0,"205,38","831833,3208","1184660,3959","Parada Colombia","248,677554305279","12"
79947,"1202021",1,"Normal","12020210013","0",0,180,"831792,5152","1184611,7846","Parada Colombia","309,502461280359","12"
80197,"1202002",1,"Normal","12020020019",,0,"372,75","831724,8234","1184154,0126","Estación Floresta","34,4323998311208","12"
82471,"1202009",1,"Normal","12020090001",,0,"724,96","831749,0635","1184250,3569","Estación Floresta","115,921145735031","12"
82932,"1202024",1,"Normal","12020240016",,0,"317,54","831862,4751","1184755,1698","Parada Colombia","149,633877303832","12"
83102,"1202002",1,"Normal","12020020018",,0,"374,78","831726,9947","1184164,4339","Estación Floresta","39,7094850586126","12"
263745,"1202010",1,"Normal","12020100013",,0,"416,98","831784,8439","1184410,0781","Estación Floresta","277,83628750086","12"
265949,"1202024",1,"Normal","12020240023",,0,"225,06","831849,904","1184683,9019","Parada Colombia","220,837656756686","12"
266691,"1202009",1,"Normal","12020090016",,0,"307,98","831758,003","1184289,3455","Estación Floresta","155,016264414256","12"
266707,"1202024",1,"Normal","12020240022",,0,"236,39","831851,014","1184693,3524","Parada Colombia","211,52885731129","12"
267449,"1202020",1,"Normal","12020200001",,0,"350,56","831793,8805","1184439,7564","Estación Floresta","308,487945015341","12"
296627,"1202024",1,"Normal","12020240028",,0,"339,3","831805,3707","1184647,7469","Parada Colombia","271,387431566437","12"
296645,"1202024",1,"Normal","12020240027",,0,"160,01","831817,875","1184653,1365","Parada Colombia","261,273344262471","12"
75540,"1201010",1,"Edificio","12010100001",,1,"359,31","831998,4337","1185340,9807","Parada Colombia","456,869024025498","12"
77273,"1201010",1,"Edificio","12010100001",,2,"375,8","831991,6302","1185312,2487","Parada Colombia","427,32260764576","12"
72892,"1202031",1,"Normal","12020310023",,0,"167,68","831889,7898","1184882,8202","Parada Colombia","33,8365336986624","12"
72383,"1202031",1,"Normal","12020310001",,0,"244,15","831884,2947","1184828,1697","Parada Colombia","74,386459518747","12"
72820,"1202031",1,"Normal","12020310026",,0,"182,73","831886,1678","1184847,4794","Parada Colombia","57,3950467326593","12"
74362,"1202031",1,"Normal","12020310027",,0,"220,07","831885,4641","1184839,0939","Parada Colombia","64,5401794171306","12"
75124,"1202031",1,"Normal","12020310024",,0,"470,42","831899,7618","1184884,0787","Parada Colombia","23,9379737744242","12"
77417,"1202031",1,"Normal","12020310025",,0,"490,45","831887,5008","1184858,8762","Parada Colombia","48,5064715542818","12"
71784,"1204014",1,"Normal","12040140083",,0,"247,22","831323,1671","1183418,034","Parada Los Pinos","138,328182714965","12"
71844,"1204014",1,"Normal","12040140084",,0,"234,08","831316,7789","1183411,8537","Parada Los Pinos","146,606576390937","12"
71850,"1204014",1,"Normal","12040140077",,0,"240,87","831378,7873","1183460,2698","Parada Los Pinos","73,3052388553328","12"
71967,"1204014",1,"Normal","12040140062",,0,"296,29","831521,4288","1183541,8368","Parada Los Pinos","100,724990036968","12"
72145,"1204014",1,"Normal","12040140067",,0,"325,92","831474,7034","1183512,2473","Parada Los Pinos","48,7156326158123","12"
72146,"1204014",1,"Normal","12040140085",,0,"242,94","831310,7273","1183405,4468","Parada Los Pinos","154,741887896874","12"
72747,"1204014",1,"Normal","12040140082",,0,"260,31","831329,8653","1183424,5596","Parada Los Pinos","129,720863666598","12"
74708,"1204014",1,"Normal","12040140060",,0,"222,72","831539,4455","1183552,8629","Parada Los Pinos","121,303525073303","12"
75129,"1204014",1,"Normal","12040140092",,0,"268,45","831260,9989","1183338,0983","Parada Los Pinos","231,6507248924","12"
75238,"1204014",1,"Normal","12040140078",,0,"246,16","831371,4384","1183455,1647","Parada Los Pinos","81,3479548592165","12"
75556,"1204014",1,"Normal","12040140065",,0,"313,5","831494,3025","1183523,2919","Parada Los Pinos","68,8305856446187","12"
75611,"1204014",1,"Normal","12040140074",,0,"312,46","831406,4886","1183476,3354","Parada Los Pinos","45,5337984759892","12"
76343,"1204014",1,"Normal","12040140094",,0,"356,42","831248,1392","1183312,5863","Parada Los Pinos","257,152944466024","12"
76524,"1204014",1,"Normal","12040140093",,0,"368,49","831254,9471","1183326,3553","Parada Los Pinos","243,409580731722","12"
77062,"1204014",1,"Normal","12040140088",,0,"258,34","831292,1936","1183385,5188","Parada Los Pinos","180,205989615312","12"
77225,"1204014",1,"Normal","12040140089","1",0,"376,68","831284,4361","1183377,2807","Parada Los Pinos","190,961186245106","12"
77583,"1204014",1,"Normal","12040140072",,0,"317,61","831425,8233","1183486,5863","Parada Los Pinos","30,8643787058785","12"
77882,"1204014",1,"Normal","12040140063",,0,"288,23","831513,0284","1183534,6651","Parada Los Pinos","89,7234289455711","12"
77989,"1204014",1,"Normal","12040140087",,0,"249,23","831298,1409","1183392,5746","Parada Los Pinos","171,675756941777","12"
78024,"1204014",1,"Lote","12040140059",,0,"278,4","831552,3688","1183561,6588","Parada Los Pinos","136,769423450167","12"
78341,"1204014",1,"Normal","12040140068",,0,"336,4","831464,9151","1183507,0389","Parada Los Pinos","39,9360771182585","12"
78594,"1204014",1,"Normal","12040140071",,0,"324,83","831435,5966","1183491,6634","Parada Los Pinos","27,317501130564","12"
78887,"1204014",1,"Normal","12040140070",,0,"327,73","831445,3793","1183496,8794","Parada Los Pinos","28,11075886231","12"
79030,"1204014",1,"Normal","12040140081",,0,"262,26","831349,0139","1183439,5066","Parada Los Pinos","106,814340448305","12"
79783,"1204014",1,"Normal","12040140069",,0,"322,17","831455,0851","1183501,978","Parada Los Pinos","32,7414875981492","12"
79784,"1204014",1,"Normal","12040140080",,0,"243,27","831356,6357","1183444,8544","Parada Los Pinos","98,0369356209349","12"
79787,"1204014",1,"Normal","12040140066",,0,"340,8","831484,6384","1183517,5294","Parada Los Pinos","58,4332871502749","12"
79788,"1204014",1,"Normal","12040140076",,0,"311,54","831386,8804","1183466,2954","Parada Los Pinos","64,7043904840024","12"
82113,"1204014",1,"Normal","12040140091","1",0,"260,07","831266,6292","1183347,5115","Parada Los Pinos","221,695299087739","12"
82197,"1204999",1,"Lote","12049990012",,,"250,16","831240,5837","1183261,4832","Parada La América","208,660515934917","12"
82464,"1204014",1,"Normal","12040140086",,0,"239,34","831304,4494","1183399,0823","Parada Los Pinos","163,134531769063","12"
82603,"1204014",1,"Normal","12040140079",,0,"245,62","831364,0535","1183449,9484","Parada Los Pinos","89,6236745451231","12"
82773,"1204014",1,"Normal","12040140061",,0,"242,69","831530,436","1183547,2551","Parada Los Pinos","110,920392144857","12"
264122,"1204014",1,"Normal","12040140064",,0,"304,62","831503,7084","1183528,8819","Parada Los Pinos","79,1627166572649","12"
265567,"1204014",1,"Normal","12040140073",,0,"314,85","831416,2024","1183481,3852","Parada Los Pinos","37,2562462953289","12"
266706,"1204014",1,"Normal","12040140075",,0,"309,07","831396,8763","1183471,1217","Parada Los Pinos","54,6527128228902","12"
63428,"1113024",1,"Normal","11130240012",,0,"252,5","831841,1067","1184411,1021","Estación Floresta","290,620299426347","12"
66685,"1113024",1,"Normal","11130240028","0",0,"240,6","831889,0933","1184566,5382","Parada Colombia","328,026861873052","12"
67263,"1113024",1,"Normal","11130240017",,0,"209,26","831852,3068","1184460,7878","Estación Floresta","341,543184679894","12"
67999,"1113024",1,"Normal","11130240016",,0,"209,91","831850,1845","1184451,0037","Estación Floresta","331,535840955107","12"
69329,"1113024",1,"Normal","11130240018",,0,"195,96","831853,5194","1184470,6624","Estación Floresta","351,379293071399","12"
70116,"1113024",1,"Normal","11130240020","0",0,"245,32","831860,8698","1184491,5644","Estación Floresta","373,571905433977","12"
71176,"1113024",1,"Normal","11130240022","0",0,"345,99","831869,9803","1184510,1185","Parada Colombia","386,495594070735","12"
71177,"1113024",1,"Normal","11130240023","0",0,"360,64","831872,7975","1184519,7318","Parada Colombia","376,562765078991","12"
71178,"1113024",1,"Normal","11130240019",,0,"390,28","831861,9698","1184479,3553","Estación Floresta","362,187683208408","12"
73315,"1113024",1,"Lote","11130240029","0",0,"392,96","831900,5708","1184563,64","Parada Colombia","329,962304659024","12"
73316,"1113024",1,"Normal","11130240027","0",0,"318,26","831876,4583","1184563,8869","Parada Colombia","332,182401886728","12"
284004,"1113024",1,"Normal","11130240013",,0,"210,62","831843,6382","1184421,814","Estación Floresta","301,629276815744","12"
284005,"1113024",1,"Normal","11130240014",,0,"208,16","831845,6946","1184431,5303","Estación Floresta","311,545808636835","12"
284006,"1113024",1,"Normal","11130240015",,0,"212,53","831847,9957","1184441,2263","Estación Floresta","321,517474247044","12"
284447,"1113024",1,"Normal","11130240021","0",0,"334,57","831867,2163","1184500,4236","Estación Floresta","383,923890810233","12"
284785,"1113024",1,"Normal","11130240026","0",0,"283,1","831875,6216","1184549,8139","Parada Colombia","346,280791970365","12"
63796,"1113004",1,"Normal","11130040009",,0,"334,41","831796,9392","1184204,1114","Estación Floresta","81,9574251481577","12"
64463,"1113024",1,"Normal","11130240006",,0,"272,14","831833,4912","1184349,2588","Estación Floresta","229,465462745506","12"
64464,"1113024",1,"Normal","11130240008",,0,"263,35","831831,6696","1184369,9722","Estación Floresta","248,463209186071","12"
64477,"1113004",1,"Normal","11130040006",,0,"339,83","831795,1501","1184174,5172","Estación Floresta","57,640235832584","12"
66063,"1113024",1,"Normal","11130240011",,0,"208,96","831838,6819","1184400,3834","Estación Floresta","279,639603978365","12"
66561,"1113024",1,"Normal","11130240005",,0,"253,39","831827,2456","1184341,3386","Estación Floresta","219,863037003608","12"
66731,"1113023",1,"Normal","11130230012",,0,"253,97","831815,6571","1184289,0878","Estación Floresta","166,73737326374","12"
66816,"1113023",1,"Normal","11130230009",,0,"297,94","831814,5164","1184261,2906","Estación Floresta","140,754177733077","12"
67080,"1113023",1,"Normal","11130230013",,0,"345,74","831818,4835","1184300,7105","Estación Floresta","178,616556669566","12"
67308,"1113023",1,"Normal","11130230007",,0,"248,15","831805,6414","1184244,6827","Estación Floresta","121,897274699647","12"
67445,"1113023",1,"Normal","11130230008",,0,"223,04","831807,6564","1184253,9002","Estación Floresta","131,132395634169","12"
